crime_place,crime_cnt
서울_동대문,6
서울_동작,6
서울_마포,9
서울_서대문,6
서울_서초,16
서울_성동,5
서울_성북,3
서울_송파,12
서울_양천,3
서울_영등포,27
서울_용산,3
서울_은평,4
서울_종로,11
서울_중구,16
서울_중랑,6
성남,15
수원,15
순천,1
시흥,3
아산,4
안동,1
안산,11
안양,7
양산,9
여수,5
용인,6
울산_남구,1
울산_동구,1
울산_북구,0
울산_울주군,1
울산_중구,0
원주,3
의정부,10
이천,9
익산,6
인천_강화군,0
인천_계양,10
인천_남동,8
인천_동구,1
인천_미추홀,5
인천_부평,10
인천_서구,2
인천_연수,4
인천_옹진군,0
인천_중구,8
전주,4
정읍,0
제주,4
제천,0
진주,7
창원,12
천안,6
청주,2
춘천,2
충주,3
파주,9
평택,12
포항,7
강릉,0
거제,4
경산,2
경주,3
고양,9
광명,1
광주_광산,1
광주_남구,0
광주_동구,0
광주_북구,0
광주_서구,1
구리,2
구미,17
군산,0
군포,2
기타 도시,101
김천,1
김해,2
남양주,1
논산,2
대구_남구,2
대구_달서,4
대구_달성군,0
대구_동구,0
대구_북구,3
대구_서구,2
대구_수성,1
대구_중구,0
대전_대덕,0
대전_동구,0
대전_서구,2
대전_유성,0
대전_중구,3
도시이외,72
목포,0
범죄분류,여객자동차운수사업법
부산_강서,0
부산_금정,0
부산_기장군,2
부산_남구,11
부산_동구,0
부산_동래,0
부산_부산진,2
부산_북구,0
부산_사상,3
부산_사하,1
부산_서구,0
부산_수영,0
부산_연제,0
부산_영도,1
부산_중구,1
부산_해운대,4
부천,5
서산,34
서울_강남,21
서울_강동,6
서울_강북,1
서울_강서,1
서울_관악,0
서울_광진,3
서울_구로,1
서울_금천,0
서울_노원,0
서울_도봉,2
서울_동대문,2
서울_동작,1
서울_마포,2
서울_서대문,1
서울_서초,5
서울_성동,2
서울_성북,0
서울_송파,3
서울_양천,30
서울_영등포,3
서울_용산,3
서울_은평,1
서울_종로,8
서울_중구,11
서울_중랑,4
성남,6
수원,10
순천,1
시흥,10
아산,3
안동,0
안산,17
안양,1
양산,1
여수,2
용인,10
울산_남구,5
울산_동구,1
울산_북구,1
울산_울주군,0
울산_중구,1
원주,7
의정부,3
이천,11
익산,1
인천_강화군,0
인천_계양,6
인천_남동,6
인천_동구,0
인천_미추홀,9
인천_부평,5
인천_서구,15
인천_연수,7
인천_옹진군,0
인천_중구,52
전주,2
정읍,1
제주,14
제천,0
진주,1
창원,29
천안,50
청주,6
춘천,1
충주,1
파주,3
평택,10
포항,1
강릉,4
거제,17
경산,3
경주,3
고양,32
광명,12
광주_광산,8
광주_남구,7
광주_동구,4
광주_북구,8
광주_서구,18
구리,10
구미,10
군산,6
군포,8
기타 도시,200
김천,0
김해,21
남양주,11
논산,9
대구_남구,7
대구_달서,16
대구_달성군,8
대구_동구,18
대구_북구,8
대구_서구,4
대구_수성,17
대구_중구,11
대전_대덕,10
대전_동구,12
대전_서구,30
대전_유성,16
대전_중구,14
도시이외,97
목포,18
범죄분류,여신전문금융업법
부산_강서,3
부산_금정,29
부산_기장군,3
부산_남구,16
부산_동구,16
부산_동래,11
부산_부산진,64
부산_북구,26
부산_사상,17
부산_사하,17
부산_서구,8
부산_수영,14
부산_연제,22
부산_영도,8
부산_중구,29
부산_해운대,74
부천,20
서산,5
서울_강남,125
서울_강동,27
서울_강북,5
서울_강서,11
서울_관악,21
서울_광진,32
서울_구로,23
서울_금천,14
서울_노원,17
서울_도봉,5
서울_동대문,15
서울_동작,14
서울_마포,20
서울_서대문,13
서울_서초,42
서울_성동,14
서울_성북,20
서울_송파,53
서울_양천,15
서울_영등포,33
서울_용산,27
서울_은평,16
서울_종로,24
서울_중구,28
서울_중랑,14
성남,40
수원,58
순천,14
시흥,16
아산,10
안동,5
안산,32
안양,27
양산,12
여수,9
용인,27
울산_남구,15
울산_동구,4
울산_북구,4
울산_울주군,2
울산_중구,6
원주,11
의정부,14
이천,13
익산,11
인천_강화군,2
인천_계양,12
인천_남동,14
인천_동구,1
인천_미추홀,23
인천_부평,25
인천_서구,10
인천_연수,4
인천_옹진군,0
인천_중구,17
전주,23
정읍,4
제주,23
제천,9
진주,19
창원,54
천안,49
청주,39
춘천,14
충주,7
파주,11
평택,26
포항,8
강릉,0
거제,0
경산,1
경주,0
고양,3
광명,2
광주_광산,0
광주_남구,0
광주_동구,0
광주_북구,0
광주_서구,0
구리,1
구미,0
군산,2
군포,1
기타 도시,24
김천,1
김해,1
남양주,2
논산,0
대구_남구,1
대구_달서,6
대구_달성군,0
대구_동구,0
대구_북구,0
대구_서구,1
대구_수성,1
대구_중구,0
대전_대덕,0
대전_동구,0
대전_서구,0
대전_유성,2
대전_중구,0
도시이외,2
목포,1
범죄분류,영유아보육법
부산_강서,0
부산_금정,0
부산_기장군,0
부산_남구,0
부산_동구,0
부산_동래,1
부산_부산진,0
부산_북구,1
부산_사상,0
부산_사하,1
부산_서구,0
부산_수영,2
부산_연제,0
부산_영도,0
부산_중구,0
부산_해운대,1
부천,5
서산,0
서울_강남,0
서울_강동,0
서울_강북,1
서울_강서,2
서울_관악,1
서울_광진,0
서울_구로,0
서울_금천,0
서울_노원,1
서울_도봉,0
서울_동대문,0
서울_동작,1
서울_마포,0
서울_서대문,1
서울_서초,2
서울_성동,0
서울_성북,3
서울_송파,3
서울_양천,0
서울_영등포,2
서울_용산,0
서울_은평,5
서울_종로,0
서울_중구,0
서울_중랑,3
성남,5
수원,8
순천,0
시흥,0
아산,3
안동,0
안산,6
안양,2
양산,3
여수,0
용인,13
울산_남구,2
울산_동구,1
울산_북구,0
울산_울주군,1
울산_중구,0
원주,0
의정부,8
이천,2
익산,0
인천_강화군,0
인천_계양,1
인천_남동,4
인천_동구,0
인천_미추홀,0
인천_부평,0
인천_서구,1
인천_연수,0
인천_옹진군,0
인천_중구,0
전주,4
정읍,0
제주,0
제천,0
진주,1
창원,0
천안,3
청주,9
춘천,1
충주,0
파주,4
평택,0
포항,3
강릉,41
거제,68
경산,43
경주,20
고양,169
광명,33
광주_광산,53
광주_남구,28
광주_동구,5
광주_북구,70
광주_서구,38
구리,35
구미,117
군산,35
군포,24
기타 도시,770
김천,10
김해,58
남양주,112
논산,13
대구_남구,26
대구_달서,77
대구_달성군,19
대구_동구,62
대구_북구,44
대구_서구,27
대구_수성,34
대구_중구,15
대전_대덕,42
대전_동구,27
대전_서구,111
대전_유성,34
대전_중구,29
도시이외,285
목포,21
범죄분류,예비군법
부산_강서,23
부산_금정,39
부산_기장군,22
부산_남구,20
부산_동구,7
부산_동래,43
부산_부산진,67
부산_북구,59
부산_사상,23
부산_사하,23
부산_서구,6
부산_수영,6
부산_연제,36
부산_영도,33
부산_중구,5
부산_해운대,58
부천,142
서산,14
서울_강남,105
서울_강동,63
서울_강북,34
서울_강서,66
서울_관악,93
서울_광진,101
서울_구로,33
서울_금천,48
서울_노원,39
서울_도봉,35
서울_동대문,67
서울_동작,43
서울_마포,33
서울_서대문,24
서울_서초,99
서울_성동,84
서울_성북,52
서울_송파,78
서울_양천,21
서울_영등포,53
서울_용산,17
서울_은평,52
서울_종로,27
서울_중구,18
서울_중랑,88
성남,132
수원,190
순천,26
시흥,116
아산,61
안동,11
안산,105
안양,80
양산,144
여수,30
용인,92
울산_남구,62
울산_동구,24
울산_북구,12
울산_울주군,36
울산_중구,24
원주,63
의정부,138
이천,42
익산,49
인천_강화군,11
인천_계양,48
인천_남동,83
인천_동구,5
인천_미추홀,176
인천_부평,31
인천_서구,54
인천_연수,49
인천_옹진군,3
인천_중구,15
전주,51
정읍,4
제주,77
제천,7
진주,51
창원,90
천안,229
청주,110
춘천,13
충주,33
파주,87
평택,74
포항,96
강릉,0
거제,0
경산,0
경주,1
고양,35
광명,0
광주_광산,1
광주_남구,0
광주_동구,2
광주_북구,1
광주_서구,3
구리,3
구미,1
군산,1
군포,0
기타 도시,27
김천,1
김해,5
남양주,7
논산,0
대구_남구,0
대구_달서,0
대구_달성군,2
대구_동구,1
대구_북구,0
대구_서구,0
대구_수성,0
대구_중구,0
대전_대덕,4
대전_동구,1
대전_서구,0
대전_유성,0
대전_중구,1
도시이외,6
목포,3
범죄분류,옥외광고물등의 관리와 옥외광고산업진흥에 관한법률
부산_강서,1
부산_금정,2
부산_기장군,1
부산_남구,2
부산_동구,3
부산_동래,4
부산_부산진,8
부산_북구,2
부산_사상,1
부산_사하,0
부산_서구,1
부산_수영,0
부산_연제,0
부산_영도,1
부산_중구,0
부산_해운대,0
부천,5
서산,0
서울_강남,1
서울_강동,4
서울_강북,10
서울_강서,6
서울_관악,3
서울_광진,0
서울_구로,2
서울_금천,1
서울_노원,3
서울_도봉,1
서울_동대문,0
서울_동작,3
서울_마포,12
서울_서대문,2
서울_서초,6
서울_성동,1
서울_성북,0
서울_송파,5
서울_양천,4
서울_영등포,2
서울_용산,4
서울_은평,1
서울_종로,1
서울_중구,0
서울_중랑,0
성남,1
수원,6
순천,0
시흥,58
아산,0
안동,0
안산,2
안양,0
양산,3
여수,0
용인,26
울산_남구,2
울산_동구,0
울산_북구,0
울산_울주군,1
울산_중구,0
원주,1
의정부,0
이천,0
익산,0
인천_강화군,0
인천_계양,4
인천_남동,0
인천_동구,0
인천_미추홀,0
인천_부평,4
인천_서구,16
인천_연수,2
인천_옹진군,0
인천_중구,0
전주,1
정읍,0
제주,7
제천,0
진주,0
창원,8
천안,0
청주,1
춘천,0
충주,0
파주,1
평택,3
포항,0
강릉,0
거제,0
경산,3
경주,0
고양,2
광명,1
광주_광산,0
광주_남구,0
광주_동구,0
광주_북구,0
광주_서구,0
구리,0
구미,1
군산,4
군포,1
기타 도시,43
김천,0
김해,0
남양주,2
논산,2
대구_남구,0
대구_달서,4
대구_달성군,1
대구_동구,1
대구_북구,1
대구_서구,1
대구_수성,1
대구_중구,1
대전_대덕,0
대전_동구,1
대전_서구,0
대전_유성,1
대전_중구,0
도시이외,16
목포,1
범죄분류,외국환거래법
부산_강서,99
부산_금정,0
부산_기장군,0
부산_남구,0
부산_동구,0
부산_동래,0
부산_부산진,0
부산_북구,1
부산_사상,1
부산_사하,0
부산_서구,0
부산_수영,0
부산_연제,0
부산_영도,0
부산_중구,3
부산_해운대,0
부천,2
서산,0
서울_강남,17
서울_강동,0
서울_강북,1
서울_강서,159
서울_관악,2
서울_광진,5
서울_구로,11
서울_금천,2
서울_노원,2
서울_도봉,1
서울_동대문,2
서울_동작,2
서울_마포,5
서울_서대문,0
서울_서초,5
서울_성동,0
서울_성북,2
서울_송파,1
서울_양천,2
서울_영등포,13
서울_용산,3
서울_은평,0
서울_종로,7
서울_중구,13
서울_중랑,3
성남,2
수원,5
순천,1
시흥,0
아산,0
안동,0
안산,6
안양,0
양산,1
여수,0
용인,0
울산_남구,2
울산_동구,1
울산_북구,0
울산_울주군,1
울산_중구,0
원주,0
의정부,0
이천,0
익산,1
인천_강화군,0
인천_계양,1
인천_남동,3
인천_동구,0
인천_미추홀,2
인천_부평,2
인천_서구,0
인천_연수,0
인천_옹진군,1
인천_중구,345
전주,1
정읍,0
제주,10
제천,1
진주,1
창원,2
천안,2
청주,0
춘천,0
충주,1
파주,0
평택,1
포항,0
강릉,0
거제,0
경산,3
경주,3
고양,1
광명,1
광주_광산,1
광주_남구,0
광주_동구,3
광주_북구,0
광주_서구,1
구리,1
구미,5
군산,5
군포,1
기타 도시,146
김천,2
김해,4
남양주,3
논산,4
대구_남구,0
대구_달서,0
대구_달성군,5
대구_동구,2
대구_북구,4
대구_서구,1
대구_수성,2
대구_중구,1
대전_대덕,2
대전_동구,2
대전_서구,2
대전_유성,3
대전_중구,0
도시이외,49
목포,1
범죄분류,위험물안전관리법
부산_강서,5
부산_금정,3
부산_기장군,1
부산_남구,1
부산_동구,0
부산_동래,0
부산_부산진,0
부산_북구,0
부산_사상,4
부산_사하,7
부산_서구,1
부산_수영,0
부산_연제,0
부산_영도,0
부산_중구,0
부산_해운대,0
부천,5
서산,4
서울_강남,0
서울_강동,0
서울_강북,0
서울_강서,0
서울_관악,0
서울_광진,0
서울_구로,2
서울_금천,0
서울_노원,0
서울_도봉,0
서울_동대문,1
서울_동작,1
서울_마포,1
서울_서대문,0
서울_서초,1
서울_성동,0
서울_성북,0
서울_송파,3
서울_양천,4
서울_영등포,0
서울_용산,0
서울_은평,1
서울_종로,1
서울_중구,0
서울_중랑,0
성남,9
수원,0
순천,0
시흥,0
아산,4
안동,2
안산,12
안양,0
양산,3
여수,1
용인,0
울산_남구,3
울산_동구,0
울산_북구,0
울산_울주군,5
울산_중구,2
원주,2
의정부,1
이천,4
익산,4
인천_강화군,1
인천_계양,0
인천_남동,6
인천_동구,0
인천_미추홀,4
인천_부평,4
인천_서구,6
인천_연수,5
인천_옹진군,0
인천_중구,5
전주,8
정읍,2
제주,6
제천,4
진주,1
창원,2
천안,9
청주,11
춘천,1
충주,4
파주,4
평택,7
포항,4
강릉,1
거제,3
경산,0
경주,1
고양,4
광명,1
광주_광산,8
광주_남구,1
광주_동구,11
광주_북구,6
광주_서구,22
구리,1
구미,2
군산,2
군포,0
기타 도시,56
김천,0
김해,1
남양주,3
논산,1
대구_남구,3
대구_달서,10
대구_달성군,0
대구_동구,3
대구_북구,0
대구_서구,3
대구_수성,9
대구_중구,4
대전_대덕,0
대전_동구,2
대전_서구,10
대전_유성,0
대전_중구,8
도시이외,21
목포,1
범죄분류,유사 수신행위의 규제에 관한법률
부산_강서,1
부산_금정,1
부산_기장군,0
부산_남구,5
부산_동구,3
부산_동래,5
부산_부산진,11
부산_북구,9
부산_사상,1
부산_사하,0
부산_서구,0
부산_수영,6
부산_연제,14
부산_영도,0
부산_중구,7
부산_해운대,7
부천,6
서산,0
서울_강남,169
서울_강동,5
서울_강북,0
서울_강서,5
서울_관악,39
서울_광진,3
서울_구로,5
서울_금천,8
서울_노원,2
서울_도봉,0
서울_동대문,1
서울_동작,5
서울_마포,7
서울_서대문,0
서울_서초,124
서울_성동,9
서울_성북,0
서울_송파,8
서울_양천,3
서울_영등포,24
서울_용산,2
